id,pscene_id,puppeteer_id,puppeteersub_id,character_id,kashira_id,sort
8449,1396,51,0,854,103,5
8450,1396,49,0,855,78,6
8451,1397,26,0,850,29,1
8452,1397,23,0,851,116,2
8453,1397,15,0,852,106,3
8454,1397,14,0,853,111,4
8455,1397,51,0,854,103,5
8456,1397,49,0,855,78,6
8457,1398,49,0,855,78,1
8458,1398,48,19,856,4,2
8459,1398,12,0,857,103,3
8460,1398,16,0,858,26,4
8461,1398,11,0,859,90,5
8462,1399,49,0,855,78,1
8463,1399,48,19,856,4,2
8464,1399,12,0,857,103,3
8465,1399,16,0,858,26,4
8466,1399,11,0,859,90,5
8467,1400,49,0,855,78,1
8468,1400,48,19,856,4,2
8469,1400,12,0,857,103,3
8470,1400,16,0,858,26,4
8471,1400,11,0,859,90,5
8472,1401,16,0,858,26,1
8473,1401,11,0,859,90,2
8474,1401,48,19,856,4,3
8475,1401,44,0,861,35,4
8476,1402,19,0,858,26,1
8477,1402,11,0,859,90,2
8478,1402,18,0,860,111,3
8479,1402,44,0,861,35,4
8480,1403,25,0,772,26,1
8481,1403,94,0,773,90,2
8482,1403,16,0,774,108,3
8483,1403,11,0,775,103,4
8484,1403,15,0,776,33,5
8485,1404,45,0,1481,80,1
8486,1404,18,0,1482,111,2
8487,1404,26,0,1483,70,3
8488,1404,27,0,1484,94,4
8489,1405,50,0,1486,111,1
8490,1405,76,0,1486,111,2
8491,1405,44,0,1344,33,3
8492,1405,19,48,1485,94,4
8493,1405,26,0,1483,70,5
8494,1405,51,14,1487,14,6
8495,1406,44,0,1344,33,1
8496,1407,48,0,23,30,1
8497,1407,24,0,24,36,2
8498,1407,18,0,25,111,3
8499,1407,15,0,26,81,4
8500,1407,12,0,27,35,5
8501,1407,51,0,28,112,6
8502,1407,27,0,29,87,7
8503,1407,44,0,30,33,8
8504,1407,16,0,31,116,9
8505,1408,48,0,23,30,1
8506,1408,24,0,24,36,2
8507,1408,18,0,25,111,3
8508,1408,15,0,26,81,4
8509,1408,12,0,27,35,5
8510,1408,51,0,28,112,6
8511,1408,27,0,29,87,7
8512,1408,44,0,30,33,8
8513,1408,16,0,31,116,9
8514,1409,44,0,30,33,1
8515,1409,16,0,31,116,2
8516,1409,19,0,33,11,3
8517,1409,11,0,34,103,4
8518,1409,70,0,35,6,5
8519,1409,72,0,36,87,6
8520,1409,26,0,37,53,7
8521,1409,94,0,38,90,8
8522,1409,28,0,39,87,9
8523,1409,45,0,40,70,10
8524,1409,44,0,41,116,11
8525,1410,44,0,30,33,1
8526,1410,16,0,31,116,2
8527,1410,19,0,33,11,3
8528,1410,11,0,34,103,4
8529,1410,70,0,35,6,5
8530,1410,72,0,36,87,6
8531,1410,26,0,37,53,7
8532,1410,94,0,38,90,8
8533,1410,28,0,39,87,9
8534,1410,45,0,40,70,10
8535,1410,44,0,41,116,11
8536,1411,44,0,30,33,1
8537,1411,16,0,31,116,2
8538,1411,19,0,33,11,3
8539,1411,11,0,34,103,4
8540,1411,70,0,35,6,5
8541,1411,72,0,36,87,6
8542,1411,26,0,37,53,7
8543,1411,94,0,38,90,8
8544,1411,28,0,39,87,9
8545,1411,45,0,40,70,10
8546,1411,44,0,41,116,11
8547,1412,44,0,30,33,1
8548,1412,16,0,31,116,2
8549,1412,19,0,33,11,3
8550,1412,11,0,34,103,4
8551,1412,70,0,35,6,5
8552,1412,72,0,36,87,6
8553,1412,26,0,37,53,7
8554,1412,94,0,38,90,8
8555,1412,28,0,39,87,9
8556,1412,45,0,40,70,10
8557,1412,44,0,41,116,11
8558,1413,11,0,1213,35,1
8559,1413,16,0,1214,37,2
8560,1413,51,0,1215,103,3
8561,1413,25,0,1216,90,4
8562,1413,23,17,1217,79,5
8563,1413,75,0,1218,6,6
8564,1413,15,0,1219,36,7
8565,1414,11,0,1213,35,1
8566,1414,16,0,1214,37,2
8567,1414,51,0,1215,103,3
8568,1414,25,0,1216,90,4
8569,1414,23,17,1217,79,5
8570,1414,75,0,1218,6,6
8571,1414,15,0,1219,36,7
8572,1415,49,0,891,14,1
8573,1415,22,0,892,15,2
8574,1415,15,0,893,35,3
8575,1415,44,0,894,106,4
8576,1415,14,0,895,33,5
8577,1415,74,0,896,94,6
8578,1415,27,0,897,79,7
8579,1415,24,0,898,118,8
8580,1415,76,0,899,87,9
8581,1415,17,0,900,111,10
8582,1415,47,0,901,82,11
8583,1416,49,0,891,14,1
8584,1416,22,0,892,15,2
8585,1416,15,0,893,35,3
8586,1416,44,0,894,106,4
8587,1416,14,0,895,33,5
8588,1416,74,0,896,94,6
8589,1416,27,0,897,79,7
8590,1416,24,0,898,118,8
8591,1416,76,0,899,87,9
8592,1416,17,0,900,111,10
8593,1416,47,0,901,82,11
8594,1417,50,0,43,25,1
8595,1417,51,14,44,111,2
8596,1417,26,0,45,35,3
8597,1417,12,0,46,103,4
8598,1417,19,0,47,70,5
8599,1417,23,0,48,29,6
8600,1417,13,0,49,89,7
8601,1418,49,0,1944,14,1
8602,1418,72,0,1939,33,2
8603,1418,75,0,1945,70,3
8604,1418,15,0,1943,33,4
8605,1418,12,0,1942,86,5
8606,1418,27,0,1941,94,6
8607,1418,70,0,1935,92,7
8608,1418,22,0,1940,66,8
8609,1418,28,0,1938,50,9
8610,1418,74,0,1936,89,10
8611,1419,27,0,1524,80,1
8612,1419,51,14,1504,103,2
8613,1419,11,0,1519,103,3
8614,1419,70,0,1525,6,4
8615,1419,89,0,1526,94,5
8616,1419,19,0,1503,35,6
8617,1419,23,0,1490,29,7
8618,1419,44,0,1492,106,8
8619,1419,14,51,1501,103,9
8620,1420,27,0,1524,80,1
8621,1420,51,14,1504,103,2
8622,1420,11,0,1519,103,3
8623,1420,70,0,1525,6,4
8624,1420,89,0,1526,94,5
8625,1420,19,0,1503,35,6
8626,1420,23,0,1490,29,7
8627,1420,44,0,1492,106,8
8628,1420,14,51,1501,103,9
8629,1421,19,0,404,35,1
8630,1421,12,0,405,118,2
8631,1421,51,0,406,111,3
8632,1421,26,0,407,3,4
8633,1421,11,0,408,35,5
8634,1422,15,0,1381,33,1
8635,1423,27,0,2128,79,1
8636,1423,48,0,540,37,2
8637,1423,11,0,566,86,3
8638,1423,17,0,542,87,4
8639,1424,12,0,2178,35,1
8640,1424,27,0,2128,79,2
8641,1424,48,0,540,37,3
8642,1424,11,0,566,86,4
8643,1424,17,0,542,87,5
8644,1424,26,0,541,53,6
8645,1424,15,0,2179,106,7
8646,1424,94,0,2180,90,8
8647,1424,44,0,552,33,9
8648,1424,14,0,555,70,10
8649,1425,12,0,2178,35,1
8650,1425,27,0,2128,79,2
8651,1425,48,0,540,37,3
8652,1425,11,0,566,86,4
8653,1425,17,0,542,87,5
8654,1425,26,0,541,53,6
8655,1425,15,0,2179,106,7
8656,1425,94,0,2180,90,8
8657,1425,44,0,552,33,9
8658,1425,14,0,555,70,10
8659,1426,49,0,553,94,1
8660,1426,16,0,551,66,2
8661,1426,11,0,554,86,3
8662,1426,14,0,555,70,4
8663,1427,49,0,553,94,1
8664,1427,16,0,551,66,2
8665,1427,11,0,566,86,3
8666,1427,14,0,555,70,4
8667,1427,18,0,556,33,5
8668,1427,19,0,545,29,6
8669,1427,76,0,567,94,7
8670,1427,51,0,2129,70,8
8671,1427,48,0,547,106,9
8672,1428,15,0,1467,118,1
8673,1428,16,0,1468,95,2
8674,1428,14,0,1469,80,3
8675,1428,23,0,1470,33,4
8676,1428,24,0,1471,86,5
8677,1428,26,0,1472,35,6
8678,1428,11,0,1473,103,7
8679,1428,19,0,1474,70,8
8680,1428,50,0,1475,94,9
8681,1429,15,0,1467,118,1
8682,1429,16,0,1468,95,2
8683,1429,14,0,1469,80,3
8684,1429,23,0,1470,33,4
8685,1429,24,0,1471,86,5
8686,1429,26,0,1472,35,6
8687,1429,11,0,1473,103,7
8688,1429,19,0,1474,70,8
8689,1429,50,0,1475,94,9
8690,1430,15,0,1467,118,1
8691,1430,16,0,1468,79,2
8692,1430,11,0,1473,103,3
8693,1430,45,0,1476,94,4
8694,1430,72,0,1477,94,5
8695,1430,70,0,1478,103,6
8696,1430,44,0,1479,60,7
8697,1430,25,0,1480,45,8
8698,1430,26,0,1472,35,9
8699,1431,15,0,1467,118,1
8700,1431,16,0,1468,79,2
8701,1431,11,0,1473,103,3
8702,1431,45,0,1476,94,4
8703,1431,72,0,1477,94,5
8704,1431,70,0,1478,103,6
8705,1431,44,0,1479,60,7
8706,1431,25,0,1480,45,8
8707,1431,26,0,1472,35,9
8708,1432,51,0,707,111,1
8709,1433,24,0,1301,118,1
8710,1433,15,0,1393,79,2
8711,1433,45,0,1395,89,3
8712,1433,76,0,1399,37,4
8713,1433,47,0,1400,87,5
8714,1433,14,0,1396,111,6
8715,1433,86,0,1397,111,7
8716,1433,87,0,1398,94,8
8717,1433,88,0,1401,87,9
8718,1433,51,0,1403,111,10
8719,1433,19,0,1402,60,11
8720,1433,89,,1409,94,12
8721,1433,22,,1405,14,13
8722,1433,12,,1404,90,14
8723,1433,49,,1406,103,15
8724,1433,70,,1407,9,16
8725,1433,21,,1408,9,17
8726,1433,75,,1408,9,18
8727,1434,24,0,1301,118,1
8728,1434,15,0,1393,79,2
8729,1434,45,0,1395,89,3
8730,1434,76,0,1399,37,4
8731,1434,47,0,1400,87,5
8732,1434,14,0,1396,111,6
8733,1434,86,0,1397,111,7
8734,1434,87,0,1398,94,8
8735,1434,88,0,1401,87,9
8736,1434,51,0,1403,111,10
8737,1434,19,0,1402,60,11
8738,1434,89,,1409,94,12
8739,1434,22,,1405,14,13
8740,1434,12,,1404,90,14
8741,1434,49,,1406,103,15
8742,1434,70,,1407,9,16
8743,1434,21,,1408,9,17
8744,1434,75,,1408,9,18
8745,1435,17,23,712,35,1
8746,1435,50,0,713,118,2
8747,1435,72,0,714,70,3
8748,1435,13,0,715,35,4
8749,1435,74,0,716,37,5
8750,1435,28,0,717,26,6
8751,1436,51,48,404,35,1
8752,1436,24,49,405,33,2
8753,1436,11,18,406,111,3
8754,1436,26,19,407,3,4
8755,1436,12,14,408,35,5
8756,1438,26,0,676,3,1
8757,1438,11,0,677,35,2
8758,1438,14,0,678,33,3
8759,1438,12,0,679,103,4
8760,1439,26,0,676,3,1
8761,1439,11,0,677,35,2
8762,1439,14,0,678,33,3
8763,1439,12,0,679,103,4
8764,1440,25,0,681,26,1
8765,1440,26,0,676,3,2
8766,1440,16,0,682,33,3
8767,1440,11,0,677,35,4
8768,1440,18,0,683,111,5
8769,1440,14,0,678,33,6
8770,1440,50,0,684,80,7
8771,1441,25,0,681,26,1
8772,1441,26,0,676,3,2
8773,1441,16,0,682,33,3
8774,1441,11,0,677,35,4
8775,1441,18,0,683,111,5
8776,1441,14,0,678,33,6
8777,1441,50,0,684,80,7
8778,1442,25,0,681,26,1
8779,1442,26,0,676,3,2
8780,1442,16,0,682,33,3
8781,1442,11,0,677,35,4
8782,1442,18,0,683,111,5
8783,1442,14,0,678,33,6
8784,1442,50,0,684,80,7
8785,1443,25,0,681,26,1
8786,1443,26,0,676,3,2
8787,1443,16,0,682,33,3
8788,1443,11,0,677,35,4
8789,1443,18,0,683,111,5
8790,1443,14,0,678,33,6
8791,1443,50,0,684,80,7
8792,1444,49,0,685,118,1
8793,1444,15,0,686,53,2
8794,1444,26,0,687,81,3
8795,1445,49,0,685,118,1
8796,1445,15,0,686,53,2
8797,1445,26,0,687,81,3
8798,1445,48,0,688,36,4
8799,1445,23,0,689,70,5
8800,1445,11,0,677,35,6
8801,1445,44,0,690,36,7
8802,1446,49,0,685,118,1
8803,1446,15,0,686,53,2
8804,1446,26,0,687,81,3
8805,1446,48,0,688,36,4
8806,1446,23,0,689,70,5
8807,1446,11,0,677,35,6
8808,1446,44,0,690,36,7
8809,1447,16,0,682,33,1
8810,1448,16,0,682,33,1
8811,1448,19,0,692,66,2
8812,1448,48,0,693,106,3
8813,1449,94,0,694,90,1
8814,1449,17,0,695,108,2
8815,1449,16,0,682,33,3
8816,1450,18,0,683,111,1
8817,1450,15,0,686,53,2
8818,1450,14,0,691,33,3
8819,1450,94,0,694,90,4
8820,1450,17,0,695,108,5
8821,1450,76,0,696,94,6
8822,1450,70,0,697,94,7
8823,1451,51,0,680,95,1
8824,1451,27,0,699,94,2
8825,1451,24,0,700,35,3
8826,1451,45,0,701,70,4
8827,1451,14,0,691,33,5
8828,1451,44,0,690,36,6
8829,1451,19,0,702,35,7
8830,1451,49,0,685,118,8
8831,1451,18,0,683,111,9
8832,1452,49,0,685,118,1
8833,1452,19,0,702,35,2
8834,1452,15,0,686,53,3
8835,1452,14,0,691,33,4
8836,1452,24,0,700,35,5
8837,1452,45,0,701,70,6
8838,1452,74,0,703,106,7
8839,1452,47,0,704,33,8
8840,1452,13,0,705,35,9
8841,1452,28,0,706,33,10
8842,1453,15,0,1608,108,1
8843,1453,51,0,1609,111,2
8844,1453,11,0,1610,14,3
8845,1454,76,27,966,87,1
8846,1454,25,0,967,90,2
8847,1454,18,0,968,33,3
8848,1454,14,0,969,14,4
8849,1454,16,0,970,70,5
8850,1454,21,0,971,94,6
8851,1455,49,0,974,111,1
8852,1455,50,0,975,111,2
8853,1455,74,0,976,15,3
8854,1455,12,0,973,86,4
8855,1455,16,0,970,70,5
8856,1455,18,0,968,33,6
8857,1455,28,0,977,94,7
8858,1456,12,0,973,86,1
8859,1456,17,0,978,94,2
8860,1456,23,0,978,89,3
8861,1457,19,0,569,87,1
8862,1457,45,0,570,94,2
8863,1457,76,27,570,94,3
8864,1457,49,0,571,103,4
8865,1457,44,0,572,33,5
8866,1457,14,0,573,103,6
8867,1457,70,0,574,118,7
8868,1457,24,0,575,14,8
8869,1457,15,0,576,70,9
8870,1457,47,0,577,80,10
8871,1457,48,0,578,94,11
8872,1457,22,,579,94,12
8873,1457,16,,580,53,13
8874,1457,51,,581,111,14
8875,1458,19,0,569,87,1
8876,1458,45,0,570,94,2
8877,1458,76,27,570,94,3
8878,1458,49,0,571,103,4
8879,1458,44,0,572,33,5
8880,1458,14,0,573,103,6
8881,1458,70,0,574,118,7
8882,1458,24,0,575,14,8
8883,1458,15,0,576,70,9
8884,1458,47,0,577,80,10
8885,1458,48,0,578,94,11
8886,1458,22,,579,94,12
8887,1458,16,,580,53,13
8888,1458,51,,581,111,14
8889,1459,19,0,569,87,1
8890,1459,45,0,570,94,2
8891,1459,76,27,570,94,3
8892,1459,49,0,571,103,4
8893,1459,44,0,572,33,5
8894,1459,14,0,573,103,6
8895,1459,70,0,574,118,7
8896,1459,24,0,575,14,8
8897,1459,15,0,576,70,9
8898,1459,47,0,577,80,10
8899,1459,48,0,578,94,11
8900,1459,22,,579,94,12
8901,1459,16,,580,53,13
8902,1459,51,,581,111,14
8903,1460,18,0,1289,86,1
8904,1460,19,0,1290,87,2
8905,1460,26,0,1291,53,3
8906,1460,44,0,1292,33,4
8907,1460,75,0,1286,17,5
8908,1460,88,0,1287,17,6
8909,1460,86,0,1288,17,7
8910,1461,75,0,1286,17,1
8911,1461,88,0,1287,17,2
8912,1461,86,0,1288,17,3
8913,1461,18,0,1289,86,4
8914,1461,19,0,1290,87,5
8915,1461,26,0,1291,53,6
8916,1461,44,0,1292,33,7
8917,1461,51,0,1293,119,8
8918,1461,12,0,1294,108,9
8919,1461,48,0,1295,13,10
8920,1461,15,0,1296,66,11
8921,1461,13,,1297,14,12
8922,1461,72,,1298,80,13
8923,1461,17,,1299,118,14
8924,1461,23,,1299,111,15
8925,1462,18,0,1289,86,1
8926,1462,17,0,1299,118,2
8927,1462,23,0,1299,111,3
8928,1463,51,0,870,115,1
8929,1465,12,0,466,103,1
8930,1465,44,0,470,106,2
8931,1465,88,0,468,6,3
8932,1465,18,0,459,111,4
8933,1465,19,0,471,87,5
8934,1465,14,0,472,87,6
8935,1465,24,0,473,94,7
8936,1466,12,0,466,103,1
8937,1466,44,0,470,106,2
8938,1466,88,0,468,6,3
8939,1466,18,0,459,111,4
8940,1466,19,0,471,87,5
8941,1466,14,0,472,87,6
8942,1466,24,0,473,94,7
8943,1467,44,0,1596,103,1
8944,1467,14,0,1594,70,2
8945,1467,15,0,2015,87,3
8946,1467,27,0,2016,94,4
8947,1467,19,0,1591,36,5
8948,1467,25,0,2316,90,6
8949,1467,70,0,1600,15,7
8950,1467,17,0,1597,80,8
8951,1467,26,0,1598,53,9
8952,1467,51,0,1592,111,10
8953,1467,28,0,1599,6,11
8954,1467,45,,1595,79,12
8955,1468,12,0,282,103,1
8956,1468,49,0,283,111,2
8957,1468,18,0,284,103,3
8958,1468,48,0,285,36,4
8959,1468,44,0,286,4,5
8960,1469,15,0,1683,70,1
8961,1469,16,0,1388,79,2
8962,1469,11,0,1678,111,3
8963,1469,94,0,1679,90,4
8964,1469,18,0,1681,33,5
8965,1469,47,0,1682,9,6
8966,1469,22,0,1684,17,7
8967,1469,75,0,1685,17,8
8968,1469,21,0,1686,80,9
8969,1470,19,0,114,116,1
8970,1470,23,0,115,33,2
8971,1470,11,0,112,31,3
8972,1470,76,0,116,94,4
8973,1470,72,0,116,94,5
8974,1470,13,0,116,94,6
8975,1470,74,0,116,94,7
8976,1471,51,0,870,115,1
8977,1472,70,0,862,111,1
8978,1472,72,0,863,103,2
8979,1472,49,0,864,14,3
8980,1472,76,0,865,111,4
8981,1472,11,0,866,33,5
8982,1472,23,0,868,116,6
8983,1474,12,0,466,103,1
8984,1474,44,0,470,106,2
8985,1474,86,0,468,6,3
8986,1474,18,0,459,111,4
8987,1474,19,0,471,87,5
8988,1474,14,0,472,87,6
8989,1474,24,0,473,94,7
8990,1475,12,0,466,103,1
8991,1475,44,0,470,106,2
8992,1475,86,0,468,6,3
8993,1475,18,0,459,111,4
8994,1475,19,0,471,87,5
8995,1475,14,0,472,87,6
8996,1475,24,0,473,94,7
8997,1476,15,0,1608,108,1
8998,1476,17,0,1609,111,2
8999,1476,11,0,1610,14,3
9000,1477,18,0,150,103,1
9001,1477,14,0,151,111,2
9002,1477,19,0,128,35,3
9003,1477,44,0,129,106,4
9004,1477,12,0,148,90,5
9005,1477,27,0,141,11,6
9006,1478,18,0,150,103,1
9007,1478,14,0,151,111,2
9008,1478,19,0,128,35,3
9009,1478,44,0,129,106,4
9010,1478,12,0,148,90,5
9011,1478,27,0,141,11,6
9012,1479,18,0,815,79,1
9013,1479,51,0,812,111,2
9014,1479,15,0,2181,33,3
9015,1479,49,0,816,14,4
9016,1479,25,0,818,66,5
9017,1479,14,0,819,70,6
9018,1480,19,0,114,116,1
9019,1480,45,50,115,33,2
9020,1480,11,0,112,31,3
9021,1480,13,0,116,94,4
9022,1480,74,0,116,94,5
9023,1480,47,0,116,94,6
9024,1480,28,0,116,94,7
9025,1481,50,0,1051,111,1
9026,1482,74,0,1524,80,1
9027,1482,24,0,1504,103,2
9028,1482,14,0,1519,103,3
9029,1482,13,0,1525,6,4
9030,1482,47,0,1526,94,5
9031,1482,15,0,1503,35,6
9032,1482,27,0,1490,29,7
9033,1482,48,0,1492,106,8
9034,1482,72,0,1501,103,9
9035,1483,74,0,1524,80,1
9036,1483,24,0,1504,103,2
9037,1483,14,0,1519,103,3
9038,1483,13,0,1525,6,4
9039,1483,47,0,1526,94,5
9040,1483,15,0,1503,35,6
9041,1483,27,0,1490,29,7
9042,1483,48,0,1492,106,8
9043,1483,72,0,1501,103,9
9044,1484,28,0,768,94,1
9045,1484,70,0,769,15,2
9046,1484,19,0,770,106,3
9047,1485,45,0,1687,70,1
9048,1485,76,0,1688,35,2
9049,1485,23,0,1389,106,3
9050,1486,70,0,1029,6,1
9051,1486,12,0,1030,103,2
9052,1486,19,0,1031,87,3
9053,1486,23,0,1032,94,4
9054,1486,14,0,1033,33,5
9055,1486,44,0,1034,106,6
9056,1486,72,0,1035,35,7
9057,1486,24,0,1036,111,8
9058,1486,45,0,1037,87,9
9059,1486,48,0,1038,35,10
9060,1487,14,0,1033,33,1
9061,1487,44,0,1034,106,2
9062,1487,17,0,1039,111,3
9063,1487,15,0,1041,79,4
9064,1487,49,0,1042,70,5
9065,1487,27,0,1043,45,6
9066,1487,26,0,1028,78,7
9067,1488,17,0,1039,111,1
9068,1488,44,0,1034,106,2
9069,1488,14,0,1033,33,3
9070,1488,15,0,1041,79,4
9071,1488,49,0,1042,70,5
9072,1488,27,0,1043,45,6
9073,1488,26,0,1028,78,7
9074,1489,24,0,1036,111,1
9075,1489,51,0,1044,103,2
9076,1489,26,0,1028,78,3
9077,1489,18,0,1045,103,4
9078,1489,23,0,1032,94,5
9079,1489,19,0,1031,87,6
9080,1489,14,0,1033,33,7
9081,1489,44,0,1034,106,8
9082,1489,48,0,1038,35,9
9083,1490,24,0,1036,111,1
9084,1490,51,0,1044,103,2
9085,1490,26,0,1028,78,3
9086,1490,18,0,1045,103,4
9087,1490,23,0,1032,94,5
9088,1490,19,0,1031,87,6
9089,1490,14,0,1033,33,7
9090,1490,44,0,1034,106,8
9091,1490,48,0,1038,35,9
9092,1491,70,0,1029,6,1
9093,1491,12,0,1030,103,2
9094,1491,48,0,1038,35,3
9095,1491,26,0,1028,78,4
9096,1491,76,0,1046,35,5
9097,1492,51,0,509,111,1
9098,1492,50,0,510,118,2
9099,1492,18,0,511,35,3
9100,1492,27,0,512,9,4
9101,1492,49,0,513,14,5
9102,1492,19,0,514,70,6
9103,1492,22,0,515,111,7
9104,1492,16,0,516,35,8
9105,1492,28,0,517,87,9
9106,1492,12,0,518,103,10
9107,1492,13,0,519,9,11
9108,1492,74,,520,17,12
9109,1492,47,,520,17,13
9110,1492,21,,521,9,14
9111,1492,75,,521,9,15
9112,1493,51,0,509,111,1
9113,1493,50,0,510,118,2
9114,1493,18,0,511,35,3
9115,1493,27,0,512,9,4
9116,1493,49,0,513,14,5
9117,1493,19,0,514,70,6
9118,1493,22,0,515,111,7
9119,1493,16,0,516,35,8
9120,1493,28,0,517,87,9
9121,1493,12,0,518,103,10
9122,1493,13,0,519,9,11
9123,1493,74,,520,17,12
9124,1493,47,,520,17,13
9125,1493,21,,521,9,14
9126,1493,75,,521,9,15
9127,1494,51,0,509,111,1
9128,1494,50,0,510,118,2
9129,1494,18,0,511,35,3
9130,1494,27,0,512,9,4
9131,1494,49,0,513,14,5
9132,1494,19,0,514,70,6
9133,1494,22,0,515,111,7
9134,1494,16,0,516,35,8
9135,1494,28,0,517,87,9
9136,1494,12,0,518,103,10
9137,1494,13,0,519,9,11
9138,1494,74,,520,17,12
9139,1494,47,,520,17,13
9140,1494,21,,521,9,14
9141,1494,75,,521,9,15
9142,1495,94,0,108,22,1
9143,1495,15,0,108,22,2
9144,1495,14,0,109,114,3
9145,1495,17,0,109,114,4
9146,1496,76,0,1564,87,1
9147,1496,51,0,1565,111,2
9148,1496,15,0,1566,33,3
9149,1496,44,0,1567,26,4
9150,1496,11,0,1568,103,5
9151,1496,49,17,1570,111,6
9152,1497,76,0,1564,87,1
9153,1497,51,0,1565,111,2
9154,1497,15,0,1566,33,3
9155,1497,44,0,1567,26,4
9156,1497,11,0,1568,103,5
9157,1497,49,17,1570,111,6
9158,1498,12,0,196,90,1
9159,1498,19,0,175,106,2
9160,1498,16,0,197,35,3
9161,1498,24,0,198,70,4
9162,1498,23,0,199,116,5
9163,1499,14,0,788,111,1
9164,1500,48,0,219,29,1
9165,1500,44,0,220,106,2
9166,1500,12,0,212,103,3
9167,1500,72,0,217,87,4
9168,1500,74,0,1934,9,5
9169,1501,45,0,222,87,1
9170,1501,14,0,209,103,2
9171,1501,50,0,213,6,3
9172,1501,15,0,211,66,4
9173,1501,44,0,220,106,5
9174,1501,26,0,223,3,6
9175,1501,12,0,212,103,7
9176,1501,13,0,224,94,8
9177,1502,25,0,1204,90,1
9178,1502,18,0,1205,103,2
9179,1502,11,0,1203,35,3
9180,1502,70,0,1209,6,4
9181,1503,25,0,1204,90,1
9182,1503,18,0,1205,103,2
9183,1503,11,0,1203,35,3
9184,1503,70,0,1209,6,4
9185,1504,23,0,307,70,1
9186,1504,48,0,308,35,2
9187,1504,12,0,309,103,3
9188,1505,23,0,307,70,1
9189,1505,48,0,308,35,2
9190,1505,12,0,309,103,3
9191,1506,72,0,311,10,1
9192,1506,18,0,313,64,2
9193,1506,48,0,308,35,3
9194,1506,12,0,309,103,4
9195,1506,17,0,312,9,5
9196,1506,27,0,312,51,6
9197,1507,23,0,2163,70,1
9198,1507,17,0,314,115,2
9199,1507,14,0,315,118,3
9200,1507,11,0,316,130,4
9201,1507,76,0,317,111,5
9202,1507,12,0,2164,14,6
9203,1507,48,0,2165,35,7
9204,1507,18,0,313,64,8
9205,1507,26,0,318,45,9
9206,1508,18,0,313,64,1
9207,1509,51,0,321,88,1
9208,1509,11,0,316,130,2
9209,1509,24,0,320,94,3
9210,1509,18,0,313,64,4
9211,1509,14,0,2167,33,5
9212,1510,15,0,2168,89,1
9213,1510,13,0,329,9,2
9214,1510,14,0,2167,33,3
9215,1510,70,0,324,9,4
9216,1510,49,0,325,111,5
9217,1510,18,0,313,64,6
9218,1511,15,0,322,74,1
9219,1511,12,0,323,13,2
9220,1511,14,0,2167,33,3
9221,1511,13,0,329,9,4
9222,1511,49,0,325,111,5
9223,1511,70,0,324,9,6
9224,1512,26,0,1674,26,1
9225,1512,51,0,1675,111,2
9226,1512,74,0,1676,6,3
9227,1512,11,0,1677,33,4
9228,1513,94,0,196,90,1
9229,1513,48,19,175,106,2
9230,1513,44,0,197,35,3
9231,1513,49,0,198,70,4
9232,1513,24,0,199,116,5
9233,1514,12,0,150,103,1
9234,1514,18,0,151,111,2
9235,1514,48,0,128,35,3
9236,1514,19,0,129,106,4
9237,1514,26,0,148,90,5
9238,1514,27,0,141,11,6
9239,1515,12,0,150,103,1
9240,1515,18,0,151,111,2
9241,1515,48,0,128,35,3
9242,1515,19,0,129,106,4
9243,1515,26,0,148,90,5
9244,1515,27,0,141,11,6
9245,1516,24,0,1918,0,1
9246,1516,12,0,1920,0,2
9247,1516,45,0,1922,0,3
9248,1516,50,0,1921,0,4
9249,1516,14,0,1919,0,5
9250,1516,15,0,1671,33,6
9251,1517,15,0,1671,33,1
9252,1517,94,0,1672,90,2
9253,1517,50,0,1921,0,3
9254,1517,45,0,1922,0,4
9255,1518,15,0,1671,33,1
9256,1518,94,0,1672,90,2
9257,1518,50,0,1921,0,3
9258,1518,45,0,1922,0,4
9259,1519,17,0,425,20,1
9260,1520,49,0,1457,103,1
9261,1520,23,0,1458,11,2
9262,1520,26,0,1459,3,3
9263,1520,48,0,1460,106,4
9264,1520,15,0,1461,36,5
9265,1520,24,0,1462,45,6
9266,1521,49,0,1457,103,1
9267,1521,23,0,1458,11,2
9268,1521,26,0,1459,3,3
9269,1521,48,0,1460,106,4
9270,1521,15,0,1461,36,5
9271,1521,24,0,1462,45,6
9272,1522,12,0,1463,103,1
9273,1522,70,0,1464,6,2
9274,1522,13,0,1465,6,3
9275,1522,19,0,1466,70,4
9276,1523,14,0,758,111,1
9277,1523,76,0,759,14,2
9278,1523,44,0,760,35,3
9279,1523,72,0,761,94,4
9280,1524,16,0,764,79,1
9281,1524,18,0,757,80,2
9282,1525,15,0,765,119,1
9283,1525,25,0,766,45,2
9284,1525,16,0,764,79,3
9285,1525,44,0,760,35,4
9286,1525,18,0,757,80,5
9287,1525,14,0,758,111,6
9288,1526,44,0,760,35,1
9289,1527,50,0,1051,111,1
9290,1528,23,0,523,37,1
9291,1528,12,0,524,118,2
9292,1528,48,19,525,106,3
9293,1528,28,0,526,118,4
9294,1528,47,0,527,106,5
9295,1529,23,0,523,37,1
9296,1529,12,0,524,118,2
9297,1529,48,19,525,106,3
9298,1529,28,0,526,118,4
9299,1529,47,0,527,106,5
9300,1530,15,0,528,26,1
9301,1530,14,0,530,103,2
9302,1530,76,0,531,87,3
9303,1530,72,0,532,89,4
