pscene_id,play_id,production_id,performance_id,scene_id,spuck_note,tayu_shamisen_note
1786,26,179,629,134,Bungo played Heiji Kajiwara from Nov. 3-11 and Tamakō played from Nov. 12-20.,"
"
1787,26,179,629,135,Bungo played Heiji Kajiwara from Nov. 3-11 and Tamakō played from Nov. 12-20.,"
"
1788,26,179,629,136,Bungo played Heiji Kajiwara from Nov. 3-11 and Tamakō played from Nov. 12-20.,"
"
1789,26,179,629,137,"
","
"
1790,26,179,629,138,"
","
"
1791,26,179,629,139,"
","
"
1792,63,180,630,208,Characters not appearing in this scene are omitted from the list on the program.,"
"
1793,63,180,630,210,Characters not appearing in this scene are omitted from the list on the program.,"Shimatayū and Tomisuke played afternoon performances on Dec. 6-12, Dec. 10, 11 and evening performances on Dec. 17, 18. Hanabusadayū and Seiji played evening performances on Dec. 13-16, Dec. 10, 11 and afternoon performances on Dec. 17, 18. Mojihisadayū pl"
1794,63,180,630,213,"Kazuo played Rikiya from Dec. 6-12, and Minotarō played from Dec. 13-16. Characters not appearing in this scene are omitted from the list on the program.","
"
1795,63,180,630,214,"Kazuo played Rikiya from Dec. 6-12, and Minotarō played from Dec. 13-16. Characters not appearing in this scene are omitted from the list on the program.","Mojiedayū played from Dec. 6-12, and Rosedayū played from Dec. 13-18."
1796,63,180,630,220,"Minotarō played Konami from Dec. 6-12, and Kazuo played from Dec. 13-16. Characters not appearing in this scene are omitted from the list on the program.","Chitosedayū and Seijirō played from Dec. 6-12, and Tsumaidayū and Seitarō played from Dec. 13-18."
1797,63,180,630,222,"Kazuo and Minotarō switched their roles after Dec. 13.
Characters not appearing in this scene are omitted from the list on the program.","Rodayū played afternoon performances for Dec. 6-12, Dec. 10, 11, ad evening performances for Dec. 17, 18. Sakitayū and Tomisuke played evening performances for Dec. 13-16, Dec. 10, 11 and afternoon performances for Dec. 17, 18."
1798,100,181,631,263,"
","
"
1799,106,181,632,338,"
","
"
1800,60,181,633,370,"
","
"
1801,60,181,633,674,"
","
"
1802,60,181,633,675,"
","
"
1803,109,181,634,36,"
","
"
1804,120,181,635,140,"
","
"
1805,35,181,636,237,"
","
"
1806,160,181,637,5,"
","
"
1807,160,181,637,6,"
","
"
1808,160,181,637,7,"
","
"
1809,160,181,637,684,"
","
"
1810,28,182,638,150,"Minoichirō and Wakatama played from Feb. 10-14, and Kazusuke and Seinosuke played Feb 15-19.","
"
1811,28,182,638,151,"Minoichirō and Wakatama played from Feb. 10-14, and Kazusuke and Seinosuke played Feb 15-19.","
"
1812,28,182,638,152,"Minoichirō and Wakatama played from Feb. 10-14, and Kazusuke and Seinosuke played Feb 15-19.","
"
1813,38,182,639,248,"Wakatama played Oharu from Feb. 10-14, and Seinosuke played Feb 15-19. Characters not appearing in this scene are omitted from the list on the program.","
"
1814,38,182,639,426,"Minoichirō played Shirabe from Feb. 10-14, and Kazusuke played Feb 15-19. Characters not appearing in this scene are omitted from the list on the program.","
"
1815,38,182,639,427,"Minoichirō played Shirabe from Feb. 10-14, and Kazusuke played Feb 15-19. Characters not appearing in this scene are omitted from the list on the program.","
"
1816,137,182,640,615,"
","
"
1817,137,182,640,368,"
","
"
1818,137,182,640,616,"
","
"
1819,62,183,641,380,Characters not appearing in this scene are omitted from the list on the program.,"
"
1820,62,183,641,381,Characters not appearing in this scene are omitted from the list on the program.,"
"
1821,62,183,641,382,Characters not appearing in this scene are omitted from the list on the program.,"
"
1822,32,183,642,231,"
","
"
1823,32,183,642,232,Characters not appearing in this scene are omitted from the list on the program.,"
"
1824,32,183,642,233,Characters not appearing in this scene are omitted from the list on the program.,"
"
1825,32,183,642,234,"
","
"
1826,73,184,643,567,Characters not appearing in this scene are omitted from the list on the program.,"
"
1827,73,184,643,576,Characters not appearing in this scene are omitted from the list on the program.,"Takatayū and Asazō played from April 3-11, and Miwatayū and Seijirō played from April 12-19."
1828,73,184,643,577,Characters not appearing in this scene are omitted from the list on the program.,"Yasaburō played from April 3-11, and Hachisuke played from April 12-19."
1829,73,184,643,568,Characters not appearing in this scene are omitted from the list on the program.,"
"
1830,73,184,643,569,Characters not appearing in this scene are omitted from the list on the program.,"
"
1831,73,184,643,570,Characters not appearing in this scene are omitted from the list on the program.,"
"
1832,73,184,643,571,Characters not appearing in this scene are omitted from the list on the program.,"
"
1833,180,184,937,249,"
","
"
1834,73,184,643,572,Characters not appearing in this scene are omitted from the list on the program.,"
"
1835,73,184,643,573,Characters not appearing in this scene are omitted from the list on the program.,"
"
1836,73,184,643,574,Characters not appearing in this scene are omitted from the list on the program.,"
"
1837,73,184,643,565,"
","
"
1838,73,184,643,566,"
","
"
1839,121,217,722,264,"
","
"
1840,6,217,723,18,Characters not appearing in this scene are omitted from the list on the program.,"
"
1841,6,217,723,19,Characters not appearing in this scene are omitted from the list on the program.,Shimatayū and Rodayū switched their parts after July 12.
1842,6,217,723,20,Characters not appearing in this scene are omitted from the list on the program.,"Takatayū played from July 3-11, and Miwatayū played from July 12-19."
1843,57,217,724,342,"Kanroku played Heinai Iwabuchi from July 3-11, and Tamashi played from July 12-19.","Miwatayū played from July 3-11, and Takatayū played from July 12-19."
1844,57,217,724,345,"
","
"
1845,57,217,724,350,Characters not appearing in this scene are omitted from the list on the program.,"
"
1846,57,217,724,352,Characters not appearing in this scene are omitted from the list on the program.,"
"
1847,57,217,724,353,Characters not appearing in this scene are omitted from the list on the program.,"
"
1848,57,217,724,354,Characters not appearing in this scene are omitted from the list on the program.,"
"
1849,161,185,644,304,"
","
"
1850,161,185,644,462,"
","
"
1851,161,185,644,463,"
","
"
1852,161,185,644,464,"
","
"
1853,161,185,644,465,"
","
"
1854,161,185,644,466,"
","
"
1855,161,185,644,467,"
","
"
1856,161,185,644,468,"
","
"
1857,162,185,645,1,"
","
"
1858,162,185,645,2,"
","
"
1859,162,185,645,3,"
","
"
1860,103,185,646,299,"
","
"
1861,18,186,647,51,Characters not appearing in this scene are omitted from the list on the program.,"Asazō played from Sept. 9-16, and Seijirō played from Sept. 17-24."
1862,18,186,647,52,"Tamashi played Node no San from Sept. 9-16, and Kan'ya played from Sept. 17-24. Characters not appearing in this scene are omitted from the list on the program.","Yasaburō played from Sept. 9-16, and Hachisuke played from Sept. 17-24."
1863,18,186,647,53,"Tamashi played Node no San from Sept. 9-16, and Kan'ya played from Sept. 17-24. Characters not appearing in this scene are omitted from the list on the program.","
"
1864,18,186,647,54,"
","
"
1865,18,186,647,55,"
",Sakitayū and Rodayū switched their parts after Sept. 17.
1866,164,186,649,373,"
","
"
1867,164,186,649,619,"
","
"
1868,37,186,648,247,Characters not appearing in this scene are omitted from the list on the program.,"
"
1869,37,186,648,399,"Monwaka played Santa from Sept. 9-16, and Tamaka played from Sept. 17-24. Characters not appearing in this scene are omitted from the list on the program.","
"
1870,37,186,648,400,Characters not appearing in this scene are omitted from the list on the program.,"
"
1871,18,187,650,51,"Kan'ichi played Tea stall proprietor from Nov. 3-11, and Tamaka played from Nov. 12-20. Characters not appearing in this scene are omitted from the list on the program.","Asazō played from Nov. 3-11, and Seijirō played from Nov. 12-20."
1872,18,187,650,52,Characters not appearing in this scene are omitted from the list on the program.,"
"
1873,18,187,650,53,Characters not appearing in this scene are omitted from the list on the program.,"
"
1874,18,187,650,54,"
","
"
1875,18,187,650,55,"
","
"
1876,1,187,651,309,"
","
"
1877,1,187,651,310,"
","
"
1878,1,187,651,311,Characters not appearing in this scene are omitted from the list on the program.,"
"
1879,1,187,651,312,Characters not appearing in this scene are omitted from the list on the program.,"
"
1880,136,187,652,272,"
","
"
1881,62,188,653,629,Characters not appearing in this scene are omitted from the list on the program.,"
"
1882,62,188,653,385,Characters not appearing in this scene are omitted from the list on the program.,"
"
1883,32,188,654,232,Characters not appearing in this scene are omitted from the list on the program.,"
"
1884,32,188,654,233,Characters not appearing in this scene are omitted from the list on the program.,"
"
1885,32,188,654,234,Characters not appearing in this scene are omitted from the list on the program.,"Mojiedayū played from Dec. 7-13, and Rosetayū played from Dec. 14-19."
1886,24,189,655,110,"Bunjaku, Tamae, Seinosuke, Bunshō, Tamakō and Monju played for the morning performances on Dec. 7, 8, 9, 11, 12, 13, afternoon performances on Dec. 14,  15, 16, 18, 19 and evening performances on Dec. 17.Tamao, Tamaya, Kanju, Minosuke, Sakujūrō and Bungo p","Tokutayū and Tomisuke played morning performances on Dec. 7-9, 11-13, afternoon performances on Dec. 14-16, 18-19, and evening performance on Dec. 17. Datejidayū and Kizaemon played morning performances on Dec. 14-16, 18-19, afternoon performances on Dec. "
1887,53,190,656,327,"
","
"
1888,48,190,657,288,"
","
"
1889,48,190,657,458,"
","
"
1890,87,190,658,267,"
","
"
1891,19,190,659,70,Bungo and Tamakō switched their roles after Jan 14.,"
"
1892,19,190,659,71,Bungo and Tamakō switched their roles after Jan 14.,"
"
1893,37,190,660,399,Characters not appearing in this scene are omitted from the list on the program.,"
"
1894,37,190,660,400,Characters not appearing in this scene are omitted from the list on the program.,"
"
1895,138,190,661,33,"
","
"
1896,4,211,712,333,"Seigorō played Onabe from Feb. 10-17, and Kōsuke played from Feb. 18-25. Characters not appearing in this scene are omitted from the list on the program.","
"
1897,4,211,712,334,"Tamame played Tahei from Feb. 10-17, and Minotarō played from Feb. 18-25. Characters not appearing in this scene are omitted from the list on the program.","
"
1898,4,211,712,335,Characters not appearing in this scene are omitted from the list on the program.,"Nantodayū played from Feb. 10-17, and Mojihisadayū played from Feb. 18-25."
1899,5,211,711,358,"
","
"
1900,5,211,711,359,"
","
"
1901,5,211,711,360,"
","
"
1902,6,211,725,18,"Minotarō played Kanzaemon from Jan. 3-13, and Tamame played from Jan. 14-24. Characters not appearing in this scene are omitted from the list on the program.","
"
1903,6,211,725,19,"Seizaburō played Otsuru from Jan. 3-13, and Minojirō played from Jan. 14-24. Characters not appearing in this scene are omitted from the list on the program.","
"
1904,6,211,725,20,"Seizaburō played Otsuru from Jan. 3-13, and Minojrō played from Jan. 14-24. Characters not appearing in this scene are omitted from the list on the program.","Mojiedayū played from Feb. 10-17, and Rosetayū played from Feb. 18-25."
1905,42,218,728,681,"
","
"
1906,30,218,729,190,"
","
"
1907,30,218,729,191,Characters not appearing in this scene are omitted from the list on the program.,"
"
1908,30,218,729,192,Characters not appearing in this scene are omitted from the list on the program.,"
"
1909,30,218,729,193,Characters not appearing in this scene are omitted from the list on the program.,"
"
1910,50,218,730,315,"
","
"
1911,62,218,731,383,Characters not appearing in this scene are omitted from the list on the program.,"
"
1912,62,218,731,630,Characters not appearing in this scene are omitted from the list on the program.,"
"
1913,62,218,731,629,Characters not appearing in this scene are omitted from the list on the program.,"
"
1914,62,218,731,385,Characters not appearing in this scene are omitted from the list on the program.,"
"
1915,30,219,732,190,Characters not appearing in this scene are omitted from the list on the program.,"
"
1916,30,219,732,191,Characters not appearing in this scene are omitted from the list on the program.,"
"
1917,30,219,732,192,Characters not appearing in this scene are omitted from the list on the program.,"
"
1918,30,219,732,193,Characters not appearing in this scene are omitted from the list on the program.,"
"
1919,49,219,733,291,"
","
"
1920,95,219,734,268,Characters not appearing in this scene are omitted from the list on the program.,"
"
1921,95,219,734,438,"Tamaki and Minoichirō played from May 12-19, and Tamaya and Kazusuke played from May 20-27. Characters not appearing in this scene are omitted from the list on the program.","
"
1922,57,219,735,345,Characters not appearing in this scene are omitted from the list on the program.,"
"
1923,57,219,735,353,"
","
"
1924,57,219,735,354,"
","
"
1925,93,191,662,60,Characters not appearing in this scene are omitted from the list on the program.,"
"
1926,93,191,662,61,Characters not appearing in this scene are omitted from the list on the program.,"
"
1927,104,191,663,186,"
","
"
1928,104,191,663,187,"
","
"
1929,31,191,664,226,"
","
"
1930,156,191,736,279,"
","
"
1931,156,191,736,451,"
","
"
1932,156,191,736,452,"
","
"
1933,156,191,736,453,Characters not appearing in this scene are omitted from the list on the program.,"
"
1934,156,191,736,454,Characters not appearing in this scene are omitted from the list on the program.,"
"
1935,173,220,738,657,"
","
"
1936,173,220,738,658,"
","
"
1937,173,220,738,659,"
","
"
1938,173,220,738,660,"
","
"
1939,70,220,739,371,"
","
"
1940,3,220,740,361,"Kan'ya and Tamashi played from Aug. 7-13, and Kanroku and Seizaburō played from Aug. 14-19. Characters not appearing in this scene are omitted from the list on the program.","
"
1941,3,220,740,362,Characters not appearing in this scene are omitted from the list on the program.,"
"
1942,3,220,740,363,Characters not appearing in this scene are omitted from the list on the program.,"Takatayū, Chitosedayū and Mojiedayū played from Aug. 7-13; and Tsukunidayū, Tsumaidayū and Rosetayū played from Aug. 14-19."
1943,110,221,741,477,"Tamakō played Koretoki from Sept. 8-15, and Bungo played from Sept. 16-23. Characters not appearing in this scene are omitted from the list on the program.","
"
1944,110,221,741,478,Characters not appearing in this scene are omitted from the list on the program.,"
"
1945,110,221,741,479,"Tamakō played Koretoki from Sept. 8-15, and Bungo played from Sept. 16-23.","
"
1946,110,221,741,480,"Bungo and Bunshi played from Sept. 8-15, and Tamakō and Seinosuke played from Sept. 16-23. Characters not appearing in this scene are omitted from the list on the program.","
"
1947,110,221,741,481,"Bungo played Nambei from Sept. 8-15, and Tamakō played from Sept. 16-23. Characters not appearing in this scene are omitted from the list on the program.","
"
1948,110,221,741,482,Characters not appearing in this scene are omitted from the list on the program.,"
"
1949,110,221,741,483,"Bungo played Nambei from Sept. 8-15, and Tamakō played from Sept. 16-23. Characters not appearing in this scene are omitted from the list on the program.","
"
1950,110,221,741,485,"Tamakō played Kagemasa  from Sept. 8-15, and Bungo played from Sept. 16-23.","
"
1951,110,221,741,486,"Tamakō played Kagemasa  from Sept. 8-15, and Bungo played from Sept. 16-23.","
"
1952,41,222,742,259,"Monju played Yaegiri from Nov. 10-18, and Itchō played from Nov. 19-27.","
"
1953,61,222,743,376,"Kazusuke, Itchō and Kōsuke played from Nov. 10-18, and Minoichirō, Monju and Seigorō played from Nov. 19-27.","
"
1954,61,222,743,620,"Kazusuke, Itchō and Kōsuke played from Nov. 10-18, and Minoichirō, Monju and Seigorō played from Nov. 19-27.","
"
1955,61,222,743,621,"Kazusuke, Itchō and Kōsuke played from Nov. 10-18, and Minoichirō, Monju and Seigorō played from Nov. 19-27.","
"
1956,61,222,743,622,"Kazusuke, Itchō and Kōsuke played from Nov. 10-18, and Minoichirō, Monju and Seigorō played from Nov. 19-27.","
"
1957,61,222,743,623,"Kazusuke, Itchō and Kōsuke played from Nov. 10-18, and Minoichirō, Monju and Seigorō played from Nov. 19-27.","
"
1958,110,222,744,482,Characters not appearing in this scene are omitted from the list on the program.,"
"
1959,110,222,744,483,"Bungo played Nambei from Nov. 10-18, and Tamakō played from Nov. 19-27. Characters not appearing in this scene are omitted from the list on the program.","
"
1960,110,222,744,485,"Tamakō played Kagemasa  from Nov. 10-18, and Bungo played from Nov. 19-27.","
"
1961,110,222,744,486,"Tamakō played Kagemasa  from Nov. 10-18, and Bungo played from Nov. 19-27.","
"
1962,53,223,745,327,"
","
"
1963,45,223,746,274,"
","
"
1964,45,223,746,444,"
","
"
1965,35,223,747,237,"
","
"
1966,80,224,748,336,"Bunjaku, Bunshō, Minojirō, Tamao, Bungo, Kanju, Tamashi, Minoichirō and Monwaka played for morning performances on Dec 6, 7, 8, 10, 11, 12, afternoon performances on Dec. 13, 14, 15, 17, 18, and evening performance on Dec.  9. Minosuke, Itchō, Kan'ya,
Sa","Tokutayū, Danroku Dan'ichi played morning performances on Dec. 6-8, 10-12, afternoon performances on Dec. 13-15, 17-18 and evening performance on Dec. 16. Datedayū, Kizaemon and Kiichirō played morning performances on Dec. 13-15, 17-18 afternoon performanc"
1967,100,192,665,263,"
","
"
1968,29,192,666,163,"Seizaburō and Tamaya played from Jan. 3-13, and Kazusuke and Tamaki played from Jan. 14-24.","
"
1969,45,192,667,444,"Kōsuke, Tamaka, Seinosuke and Tamame played from Jan. 3-13, and Seioro, Ichisuke, Bunshi and Minotarō played from Jan. 14-24.","
"
1970,45,192,667,445,"Kōsuke, Tamaka, Seinosuke and Tamame played from Jan. 3-13, and Seioro, Ichisuke, Bunshi and Minotarō played from Jan. 14-24.","
"
1971,45,192,667,446,"Kōsuke, Tamaka, Seinosuke and Tamame played from Jan. 3-13, and Seioro, Ichisuke, Bunshi and Minotarō played from Jan. 14-24.","
"
1972,108,192,668,203,"Tamae, Monwaka, Minoichirō and Minotarō played from Jan. 3-13, and Minojirō, Ikka, Kan'ichi and Tamame played from Jan. 14-24.","
"
1973,79,192,669,182,"
","
"
1974,79,192,669,183,"Kanroku, Kameji played from Jan. 3-13; and Tamashi and played from Jan. 14-24. Tamakō and Bungo switched their roles after Jan. 14.","
"
1975,79,192,669,184,Characters not appearing in this scene are omitted from the list on the program.,"
"
1976,79,192,669,185,"Bungo played Fukashichi from Jan. 3-13, and Tamakō played from Jan. 14-24. Characters not appearing in this scene are omitted from the list on the program.","
"
1977,94,193,670,230,Characters not appearing in this scene are omitted from the list on the program.,"
"
1978,94,193,670,644,Characters not appearing in this scene are omitted from the list on the program.,"
"
1979,94,193,670,645,"Tamashi played from Feb. 9-16, and Kameji played from Feb. 17-24. Characters not appearing in this scene are omitted from the list on the program.","
"
1980,61,193,671,620,"
","
"
1981,61,193,671,621,"
","
"
1982,61,193,671,622,"
","
"
1983,61,193,671,623,"
","
"
1984,29,193,672,159,"Tamashi played Jitsunai from Feb. 9-16, and Kameji played from Feb. 17-24.","
"
1985,29,193,672,166,"Tamashi played Jitsunai from Feb. 9-16, and Kameji played from Feb. 17-24.","
"
1986,29,193,672,168,"Tamashi played Jitsunai from Feb. 9-16, and Kameji played from Feb. 17-24.","
"
1987,95,194,673,268,Characters not appearing in this scene are omitted from the list on the program.,"
"
1988,95,194,673,438,Characters not appearing in this scene are omitted from the list on the program.,"
"
1989,82,194,674,101,"
","
"
1990,25,194,675,117,"
","Seitarō and Dango played from April 6-15, and Kiichirō and Dan'ichi played from April 16-25."
1991,56,194,676,328,"
","
"
1992,56,194,676,524,"
","
"
1993,56,194,676,525,"
","
"
1994,56,194,676,526,"
","
"
1995,56,194,676,527,"
","
"
1996,56,194,676,528,"
","
"
1997,121,195,684,264,"
","Seitarō and Dango played from May 10-19, and Kiichirō and Dan'ichi played from May 20-28."
1998,58,195,685,589,"Itchō played Hatsuhana from May 10-21, and Minotarō played from May 22-28.","
"
1999,60,195,686,370,"
","
"
2000,60,195,686,674,"
","
"
2001,60,195,686,675,"
","
"
2002,56,195,687,328,"Itchō played Magaki from May 10-21, and Kazuo played from May 22-28. Kan'ya played Chief priest of the Kiyomizu Temple from May 10-19, and Minojirō played from May 20-28. Characters not appearing in this scene are omitted from the list on the program.","
"
2003,56,195,687,524,"Itchō played Magaki from May 10-21, and Kazuo played from May 22-28. Kan'ya played Chief priest of the Kiyomizu Temple from May 10-19, and Minojirō played from May 20-28. Characters not appearing in this scene are omitted from the list on the program.","
"
2004,56,195,687,525,"Itchō played Magaki from May 10-21, and Kazuo played from May 22-28. Characters not appearing in this scene are omitted from the list on the program.","
"
2005,56,195,687,526,"Itchō played Magaki from May 10-21, and Kazuo played from May 22-28. Characters not appearing in this scene are omitted from the list on the program.","
"
2006,56,195,687,527,"Itchō played Magaki from May 10-21, and Kazuo played from May 22-28. Characters not appearing in this scene are omitted from the list on the program.","
"
2007,56,195,687,528,Characters not appearing in this scene are omitted from the list on the program.,"
"
2008,11,225,749,194,"Tamakō, Kazusuke and Bungo July 7-14, and Bungo Minoichirō and Tamakō played from July 15-21.","
"
2009,11,225,749,196,"Bungo played Tozaburo from July 7-14, and Tamakō played from July 15-21.","
"
2010,11,225,749,197,"Bungo played Tozaburo from July 7-14, and Tamakō played from July 15-21.","
"
2011,11,225,749,198,"Bungo played Tozaburo from July 7-14, and Tamakō played from July 15-21.","
"
2012,11,225,749,199,"Bungo played Tozaburo from July 7-14, and Tamakō played from July 15-21.","
"
2013,72,225,750,157,"Tamakō played Yoshitsune from July 7-14, and Bungo played July 15-21.","
"
2014,72,225,750,158,"Tamakō played Yoshitsune from July 7-14, and Bungo played July 15-21.","
"
2015,111,225,751,456,"
","
"
2016,111,225,751,457,"
","
"
2017,111,225,751,283,"
","
"
2018,154,226,752,305,"
","
"
2019,9,226,753,372,"Monju played Amanjaku from July 30-Aug. 6, and Itchō played from Aug. 7-14.","
"
2020,59,226,754,369,"Itchō, Tamakō and Tamaka played from July 30-Aug. 6, and Monju, Bungo and Ichisuke played from Aug. 7-14.","Nantodayū played from July 30- Aug. 6, and Rosetayū played from Aug. 7-14."
2021,59,226,754,678,"Itchō, Tamakō and Tamaka played from July 30-Aug. 6, and Monju, Bungo and Ichisuke played from Aug. 7-14.","Nantodayū played from July 30- Aug. 6, and Rosetayū played from Aug. 7-14."
2022,7,226,755,275,"Sakujūrō, Monju, Bungo and Minoichirō played from July 30-Aug. 6, and Bunshō, Itchō, Tamakō and Kan'ichi played from Aug. 7-14.",There is the second Tayu in the English program
2023,7,226,755,276,"Seigorō and Bungo played from July 30-Aug. 6, and Kazusuke and Tamakō played from Aug. 7-14.","
"
2024,7,226,755,277,"
","Sakitayū and Mojihisadayū played from July 30- Aug.6, and Rodayū and Mojiedayū played from Aug. 7-14."
2025,62,227,756,377,Characters not appearing in this scene are omitted from the list on the program.,"
"
2026,62,227,756,378,"Kazusuke played Rokudai from Sept. 5-14, and Minoichirō played from Sept. 15-23. Characters not appearing in this scene are omitted from the list on the program.","Takatayū played from Sept. 5-14, and Miwatayū played from Sept. 15-23."
2027,62,227,756,379,"Kanroku played Tosanobo from Sept. 5-14, and Tamashi played from Sept. 15-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2028,62,227,756,383,"Seizaburō and Kōsuke played from Sept. 5-14, and Tamae and Seigorō played from Sept. 15-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2029,62,227,756,630,"Tamaka and Kōsuke played from Sept. 5-14, and
Ichisuke and Seigorō played from Sept. 15-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2030,62,227,756,380,"Monwaka and Kazusuke played from Sept. 5-14, and Kan'ichi and Minoichirō played from Sept. 15-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2031,62,227,756,381,"Kazusuke played Rokudai from Sept. 5-14, and Minoichirō played from Sept. 15-23. Characters not appearing in this scene are omitted from the list on the program.","Hanabusadayū played from Sept. 5-14, and Midoridayū played from Sept. 15-23."
2032,62,227,756,382,"Kazusuke and Monwaka played from Sept. 5-14, and Minoichirō and Kan'ichi played from Sept. 15-23. Characters not appearing in this scene are omitted from the list on the program.","
"
2033,62,227,756,629,Characters not appearing in this scene are omitted from the list on the program.,"Midoridayū and Miwatayū played from Sept. 5-14, and Hanabusadayū and Takatayū played from Sept. 15-23."
2034,62,227,756,385,Characters not appearing in this scene are omitted from the list on the program.,"
"
2035,36,228,757,685,"
","
"
2036,36,228,757,686,"
","Tsukunidayū played from Nov. 10-19, and Tsumaidayū played from Nov. 20-28."
2037,36,228,757,239,"
","
"
2038,36,228,757,240,"
","
"
2039,36,228,757,242,"
","
"
2040,76,228,758,29,"
","
"
2041,76,228,758,30,"
","
"
2042,76,228,758,31,"
","
"
2043,47,228,759,287,"
","
"
2044,75,229,760,326,"
","
"
2045,75,229,760,613,"
","Danji played from dec. 5-11, and Seijirō played from Dec. 12-17."
2046,65,229,761,112,"
","
"
2047,138,229,762,33,"
","
"
2048,35,230,763,237,"Tamae, Kōsuke, Tamao, Bunjaku, Kan'ichi, Ichisuke, Ikka, Monhide, Minoichirō, Tamamatsu and Tamashi played for morning performances on  Dec. 5, 6, 7, 9, 10, 11, afternoon performances on Dec. 12, 13, 14, 16, 17, and evening performance on Dec. 8. Minojirō,","Nantodayū, Tokutayū, Dango and Danroku played morning performances on Dec. 5-7, 9-11, afternoon performances on Dec. 12-14, 16-17, and evening performance on Dec. 8. Mojihisadayū, Datetayū, Kiichirō and Kizaemon played from morning performances on Dec. 12-"
2049,64,196,682,104,"
","
"
2051,65,196,677,112,"Kameji and Tamashi plaed from Jan. 3-14, and Kanroku and Seizaburō played from Jan. 15-26.","
"
2052,5,196,678,358,"
","
"
2053,5,196,678,359,"Kōsuke and Minojirō played from Jan. 3-14, and Minoichirō and Kan'ya played from Jan. 15-26.","
"
2054,5,196,678,360,"
","
"
2055,66,196,679,79,"
","
"
2056,6,196,680,19,"Seigorō played Otsuru from Jan. 3-14, and Kazusuke played from Jan. 15-26.","
"
2057,157,196,681,285,"
","
"
2058,29,231,764,159,"
","
"
2059,29,231,764,422,"
","
"
2060,29,231,764,161,"Seigorō played Onochi from April 5-12, and Kazusuke played from April 14-21.","
"
2061,29,231,764,162,"Monwaka played Page from April 5-12, and Ikka played from April 14-21.","
"
2062,29,231,764,163,"
","
"
2063,29,231,764,164,"Kanju played Ousu from April 5-12, and Kazuo played from April 14-21. Characters not appearing in this scene are omitted from the list on the program.","
"
2064,29,231,764,165,Characters not appearing in this scene are omitted from the list on the program.,"
"
2065,29,231,764,166,Puppet heads (kashira) for Segare Minosuke is not listed in the program.,"
"
2066,29,231,764,167,"
","
"
2067,29,231,764,168,"Kanroku and Kōsuke played A vassal of the Shogun from April 5-12, and Tamashi and Seizaburō played from April 14-21. Some puppet heads (kashira) for this production are not listed in the program (taken from other production information).","
"
2068,68,232,765,316,Characters not appearing in this scene are omitted from the list on the program.,"
"
2069,68,232,765,492,Characters not appearing in this scene are omitted from the list on the program.,"
"
2070,68,232,765,493,Characters not appearing in this scene are omitted from the list on the program.,"
"
2071,68,232,765,494,"Kanroku played Apprentice priest from May 9-16, and Kameji played from May 17-24. Characters not appearing in this scene are omitted from the list on the program.","
"
2072,80,232,766,336,"
","
"
2073,72,232,767,157,"
","
"
2074,72,232,767,158,"
","
"
2075,82,232,768,101,"
","
"
2076,146,232,769,238,"
","
"
2077,77,233,770,512,"
","
"
2078,77,233,770,609,"
","
"
2079,24,233,771,110,"
","
"
2080,146,233,772,238,"
","
"
2081,135,233,773,93,"Seigorō played Sae from July 5-12, and Kazusuke played from July 14-21. Tamamatsu and Itchō switched their roles after July 14.","
"
2082,135,233,773,94,"Seigorō played Sae from July 5-12, and Kazusuke played from July 14-21. Tamamatsu and Itchō switched their roles after July 14.","
"
2083,135,233,773,95,"
","
"
2084,135,233,773,96,"Tamamatsu played Kazuenosuke Kato from July 5-12, and Itchō played from July 14-21.","
"
2085,135,233,773,97,"Tamamatsu played Kazuenosuke Kato from July 5-12, and Itchō played from July 14-21.","
"
2086,109,233,774,36,"Minojirō and Kan'ya played from July 5-12, and Kan'ya and Tamashi played from July 14-21.","
"
2087,145,234,775,32,"
","Shintayū played from Aug. 1-8, and Hajimedayū played from Aug. 9-17."
2088,127,234,776,388,Tamae and Tamaki played from Aug. 1-8; Minotarō and Tamaya played from Aug. 9-17.,"
"
2089,127,234,776,635,"Itchō played Genza's mother from Aug. 1-8, and Monju played from Aug. 9-17.","
"
2090,127,234,776,636,"Itchō played Genza's mother from Aug. 1-8, and Monju played from Aug. 9-17.","
"
2091,67,234,777,393,Monju and Tamamatsu played from Aug. 1-8; and Itchō and Tamakō played from Aug. 9-17.,"
"
2092,1,234,778,309,"Seigorō, Minoichirō, Seizaburō and Kanroku played from Aug. 1-8; and Kazusuke, Kan'ichi, Kōsuke and Tamashi played from Aug. 9-17.","
"
2093,1,234,778,310,"Tamakō, Minotarō and Itchō played from Aug. 1-8, and Tamamatsu, Tamame and Monju played from Aug. 9-17.","
"
2094,1,234,778,311,"Seigorō, Tamaya and Tamaka played from Aug. 1-8; and Kazusuke, Tamaki and Ichisuke played Aug. 9-17.","
"
2095,27,236,779,403,Characters not appearing in this scene are omitted from the list on the program.,"
"
2096,27,236,779,404,Characters not appearing in this scene are omitted from the list on the program.,"
"
2097,27,236,779,405,"Kōsuke played Toma from Sept. 5-12, and Tamashi played from Sept. 13-20. Characters not appearing in this scene are omitted from the list on the program.","
"
