id,pscene_id,shamisen_id,shamisensub_id,shamisen_description,sortorder
2138,1107,4,0,Kiri [Part 2],2
2139,1108,40,0,,1
2140,1109,103,0,,1
2141,1109,30,0,,2
2142,1109,81,0,,3
2143,1109,42,0,,4
2144,1109,7,0,,5
2145,1110,103,0,,1
2146,1110,30,0,,2
2147,1110,81,0,,3
2148,1110,42,0,,4
2149,1110,7,0,,5
2150,1111,10,0,Naka [Part 1],1
2151,1111,8,0,Oku [Part2],2
2152,1112,30,0,,1
2153,1113,32,0,Part 1,1
2154,1113,67,0,Kiri [Part 2],2
2155,1114,69,0,,1
2156,1114,41,0,,2
2157,1114,80,0,,3
2158,1114,61,0,,4
2159,1114,64,0,,5
2160,1115,10,0,Part 1,1
2161,1115,3,0,Part 2,2
2162,1115,32,0,Part 3,3
2163,1115,40,0,Part 4,4
2164,1116,41,0,,1
2165,1117,7,0,Part 1,1
2166,1117,65,0,Part 2,2
2167,1118,10,0,,1
2168,1119,61,0,Part 1,1
2169,1119,67,0,Part 2,2
2170,1120,30,0,,1
2171,1121,80,0,Part 1,1
2172,1121,8,0,Part 2,2
2173,1121,7,0,Part 3,3
2174,1122,30,0,,1
2175,1123,69,0,Part 1,1
2176,1123,4,0,Part 2,2
2177,1124,103,0,,1
2178,1124,69,0,,2
2179,1124,81,0,,3
2180,1125,69,0,,1
2181,1126,40,0,,1
2182,1127,103,0,,1
2183,1128,30,0,Naka [Part 1],1
2184,1128,4,0,Kiri [Part 2],2
2185,1129,65,0,,1
2186,1130,65,0,,1
2187,1131,81,0,Kuchi [Part 1],1
2188,1131,3,0,Oku [Part2],2
2189,1132,8,0,,1
2190,1133,67,0,,1
2191,1134,32,0,,1
2192,1135,10,0,,1
2193,1135,41,0,,2
2194,1135,80,0,,3
2195,1135,42,0,,4
2196,1135,61,0,,5
2197,1135,7,0,,6
2198,1136,41,0,,1
2199,1137,10,0,,1
2200,1138,61,0,,1
2201,1139,69,30,,1
2202,1140,10,0,Part 1,1
2203,1140,32,0,Part 2,2
2204,1141,4,0,,1
2205,1141,30,69,,2
2206,1141,81,0,,3
2207,1141,42,0,,4
2208,1141,7,64,,5
2209,1142,69,0,,1
2210,1142,41,0,,2
2211,1142,42,0,,3
2212,1142,7,0,,4
2213,1142,64,0,,5
2214,1144,10,0,,1
2215,1145,65,0,Part 1,1
2216,1145,4,0,Part 2,2
2217,1146,61,0,Kuchi [Part 1],1
2218,1146,67,0,Kiri [Part 2],2
2219,1147,30,0,,1
2220,1147,42,0,Tsure [assistant player],2
2221,1148,3,0,Naka [Part 1],1
2222,1148,40,0,Mae [Part 2],2
2223,1148,32,0,Kiri [Part 3],3
2224,1149,69,0,,1
2225,1150,8,0,,1
2226,1151,10,0,,1
2227,1151,81,0,,2
2228,1151,61,0,,3
2229,1151,7,0,,4
2230,1151,64,0,,5
2231,391,103,0,,1
2232,1035,10,0,,1
2233,1035,61,0,Tsure [assistant player],2
2234,1036,8,0,,1
2235,1037,65,0,,1
2236,1037,64,0,Tsure [assistant player],2
2237,1154,10,0,,1
2238,1155,61,0,Part 1,1
2239,1155,3,0,Part 2,2
2240,1156,67,0,,1
2241,1157,69,0,,1
2242,1158,41,0,,1
2243,1158,7,0,Tsure [assistant player],2
2244,1160,10,30,,1
2245,1161,4,0,,1
2246,1162,40,0,,1
2247,1163,40,0,,1
2248,1164,8,0,,1
2249,1165,32,0,,1
2250,1166,65,0,,1
2251,1166,30,0,,2
2252,1166,81,0,,3
2253,1166,42,0,,4
2254,1166,64,0,,5
2255,1167,10,0,Mae [Part 1],1
2256,1167,65,0,Ato [Part 2],2
2257,1168,67,0,Kiri [Part 1],1
2258,1168,69,0,Ato [Part 2],2
2259,1169,81,0,,1
2260,1169,61,0,Tsure [assistant player],2
2261,1169,64,0,Tsure [assistant player],3
2262,1170,65,0,,1
2263,1171,67,0,,1
2264,1172,10,0,,1
2265,1172,81,0,,2
2266,1172,64,0,,3
2267,1173,69,0,,1
2268,1173,61,0,,2
2269,1174,41,0,,1
2270,1175,30,0,,1
2271,1176,7,0,,1
2272,1177,30,0,,1
2273,1178,40,0,Mae [Part 1] (Seyama),1
2274,1178,4,0,Ato [Part 2] (Seyama),2
2275,1178,8,0,Mae [Part 1] (Imoyama),3
2276,1178,32,0,Ato [Part 2] (Imoyama),4
2277,1179,61,0,,1
2278,1180,69,0,,1
2279,1180,42,0,Tsure [assistant player],2
2280,1181,67,0,,1
2281,1182,81,0,,1
2282,1183,10,0,,1
2283,1184,3,0,,1
2284,1184,30,0,,2
2285,1184,81,0,,3
2286,1184,61,0,,4
2287,1184,7,0,,5
2288,1184,64,0,,6
2289,1185,10,0,,1
2290,1186,65,0,,1
2291,1189,105,0,,1
2292,1189,30,0,,2
2293,1189,69,0,,3
2294,1189,102,0,,4
2295,1189,42,0,,5
2296,1190,103,0,,1
2297,1332,40,0,,1
2298,1333,61,0,,1
2299,1333,32,0,,2
2300,787,46,0,,1
2301,1335,65,0,,1
2302,1335,46,0,,2
2303,1335,103,0,,3
2304,1335,105,0,,4
2305,1338,3,0,,1
2306,1339,10,0,,1
2307,1339,30,0,,2
2308,1339,67,0,,3
2309,1339,8,0,,4
2310,1340,103,0,,1
2311,1340,105,0,,2
2312,1340,69,0,,3
2313,1340,102,0,,4
2314,1340,41,0,,5
2315,1340,90,0,,6
2316,1341,65,0,Part 1,1
2317,1341,32,0,Part 2,2
2318,1341,69,0,Part 2: Tsure [assistant player],3
2319,1341,30,10,Part 3,4
2320,1342,40,0,,1
2321,1342,67,0,,2
2322,1342,10,0,,3
2323,1342,69,0,,4
2324,1342,102,0,,5
2325,1343,40,0,,1
2326,1343,84,0,,2
2327,1343,30,0,Tsure [assistant player],3
2328,1344,43,0,,1
2329,1344,64,0,,2
2330,1344,7,0,,3
2331,1344,61,0,,4
2332,1344,42,0,,5
2333,1345,43,0,Kuchi [Part 1],1
2334,1345,69,0,Naka [Part 2],2
2335,1345,65,0,Kiri [Part 3],3
2336,1346,41,0,,1
2337,1347,42,0,,1
2338,1348,8,0,,1
2339,1349,7,0,Kuchi [Part 1],1
2340,1349,10,0,Naka [Part 2],2
2341,1349,32,0,Kiri [Part 3],3
2342,1350,41,0,,1
2343,1351,3,0,,1
2344,1352,30,0,,1
2345,1353,4,0,Kiri [Part 1],1
2346,1353,40,0,Ato [Part 2],2
2347,1354,64,0,Kuchi [Part 1],1
2348,1354,61,0,Naka [Part 2],2
2349,1354,67,0,Kiri [Part 3],3
2350,1355,3,0,Part 1,1
2351,1355,4,0,Part 2,2
2352,1356,7,0,Part 1,1
2353,1356,8,0,Part 2,2
2354,1357,10,0,,1
2355,1358,30,0,,1
2356,1359,32,0,[Kiri],1
2357,1360,40,0,,1
2358,1360,30,0,,2
2359,1360,41,0,,3
2360,1360,42,0,,4
2361,1360,43,0,,5
2362,1361,61,0,,1
2363,1362,64,0,Part 1,1
2364,1362,65,0,Part 2,2
2365,1363,67,0,[Kiri],1
2366,1364,69,0,,1
2367,1365,67,0,,1
2368,1365,78,0,,2
2369,1365,30,0,,3
2370,1365,41,0,,4
2371,1365,90,0,,5
2372,1365,42,0,,6
2373,1365,61,,,7
2374,1365,64,,,8
2375,1366,43,0,Part 1,1
2376,1366,40,0,Part 2,2
2377,1366,64,0,Part 3,3
2378,1367,7,0,,1
2379,1368,90,0,Part 1,1
2380,1368,69,0,Part 2,2
2381,1368,4,0,Part 3,3
2382,1369,42,0,Part 1,1
2383,1369,3,0,Part 2,2
2384,1370,61,0,,1
2385,1371,32,0,Part 1,1
2386,1371,78,0,Part 2,2
2387,1372,65,0,,1
2388,1372,30,0,,2
2389,1372,41,0,,3
2390,1372,64,0,,4
2391,1372,43,0,,5
2392,1373,69,0,Part 1,1
2393,1373,8,0,Part 2,2
2394,1373,7,0,Tsure [assistant player],3
2395,1374,40,0,,1
2396,1374,30,0,,2
2397,1374,41,0,,3
2398,1374,42,0,,4
2399,1374,61,0,,5
2400,1374,7,0,,6
2401,1374,64,,,7
2402,1375,69,0,,1
2403,1376,20,0,Part 1,1
2404,1376,65,0,Part 2,2
2405,1377,7,0,,1
2406,1378,8,0,,1
2407,1379,61,0,,1
2408,1380,32,0,[Kiri],1
2409,1381,78,0,,1
2410,1382,3,0,,1
2411,1383,41,0,,1
2412,1384,4,0,,1
2413,1385,64,0,,1
2414,1386,67,0,,1
2415,1387,41,0,,1
2416,1388,69,78,,1
2417,1389,61,0,,1
2418,1390,32,0,,1
2419,1391,64,0,Part 1,1
2420,1391,4,0,Part 2,2
2421,1392,78,69,,1
2422,1393,7,0,,1
2423,1394,30,0,,1
2424,1394,42,0,,2
2425,1394,61,0,,3
2426,1394,64,0,,4
2427,1394,43,0,,5
2428,1395,43,0,,1
2429,1395,64,0,,2
2430,1395,7,0,,3
2431,1395,61,0,,4
2432,1395,42,0,,5
2433,1396,30,0,,1
2434,1397,42,0,,1
2435,1398,78,0,Mae [Part 1],1
2436,1398,43,0,Mae [Part 1]: Tsure [assistant player],2
2437,1398,69,0,Ato [Part 2],3
2438,1399,78,0,Mae [Part 1],1
2439,1399,43,0,Mae [Part 1]: Tsure [assistant player],2
2440,1399,69,0,Ato [Part 2],3
2441,1400,41,0,Kuchi [Part 1],1
2442,1400,3,0,Oku [Part 2],2
2443,1400,7,0,Oku [Part 2]: Tsure [assistant player],3
2444,1401,40,0,,1
2445,1402,67,0,[Kiri],1
2446,1403,61,0,Naka [Part 1],1
2447,1403,4,0,Kiri [Part 2],2
2448,1403,64,0,Kiri [Part 2]: Tsure [assistant player],3
2449,1404,65,0,,1
2450,1405,8,0,[Kiri],1
2451,1406,32,0,,1
2452,1406,41,0,,2
2453,1406,7,0,,3
2454,1406,64,0,,4
2455,1406,43,0,,5
2456,1407,43,0,,1
2457,1407,64,0,,2
2458,1407,7,0,,3
2459,1407,61,0,,4
2460,1408,30,0,Part 1,1
2461,1408,8,0,Part 2,2
2462,1409,42,0,Part 1,1
2463,1409,65,0,Part 2,2
2464,1409,64,0,Part 2: Tsure [assistant player],3
2465,1410,3,0,Part 1,1
2466,1410,32,0,Part 2,2
2467,1411,78,0,,1
2468,1411,90,0,,2
2469,1411,42,0,,3
2470,1411,7,0,,4
2471,1411,43,0,,5
2472,1412,40,0,,1
2473,1412,69,0,,2
2474,1412,41,0,,3
2475,1412,61,0,,4
2476,1412,64,0,,5
2477,1413,41,0,[Naka],1
2478,1414,4,0,[Kiri],1
2479,1415,61,0,,1
2480,1416,30,0,Part 1,1
2481,1416,67,0,Part 2,2
2482,1417,78,0,Part 1,1
2483,1417,69,0,Part 2,2
2484,1418,69,0,Mae [Part 1],1
2485,1418,67,0,Kiri [Part 2],2
2486,1419,41,0,,1
2487,1419,65,0,,2
2488,1420,41,0,,1
2489,1420,65,0,,2
2490,1421,67,0,[Kiri],1
2491,1422,65,0,,1
2492,1422,69,0,,2
2493,1422,41,0,,3
2494,1422,64,0,,4
2495,1423,69,0,,1
2496,1424,30,0,,1
2497,1425,41,0,Part 1,1
2498,1425,40,0,Part 2,2
2499,1426,4,0,[Kiri],1
2500,1426,7,0,Tsure [assistant player],2
2501,1427,78,0,,1
2502,1428,61,0,Part 1,1
2503,1428,8,0,Part 2,2
2504,1429,3,0,,1
2505,1429,61,0,Tsure [assistant player],2
2506,1430,32,0,,1
2507,1431,65,0,,1
2508,1431,64,0,Tsure [assistant player],2
2509,1432,67,0,,1
2510,1432,69,0,,2
2511,1432,90,0,,3
2512,1432,42,0,,4
2513,1432,64,0,,5
2514,1432,43,0,,6
2515,1433,30,0,,1
2516,1434,61,0,Part 1,1
2517,1434,69,0,Part 2,2
2518,1434,32,0,Part 3,3
2519,1434,43,0,Part 3: Tsure [assistant player],4
2520,1435,4,0,,1
2521,1435,78,0,,2
2522,1435,41,0,,3
2523,1435,90,0,,4
2524,1435,42,0,,5
2525,1435,7,0,,6
2526,1435,64,,,7
2527,1436,40,67,,1
2528,1438,43,0,,1
2529,1438,64,0,,2
2530,1438,7,0,,3
2531,1438,61,0,,4
2532,1439,30,0,,1
2533,1440,41,0,,1
2534,1441,7,0,,1
2535,1442,67,0,,1
2536,1443,61,0,,1
2537,1444,69,0,,1
2538,1445,32,0,,1
2539,1446,43,0,,1
2540,1447,90,0,,1
2541,1448,3,0,,1
2542,1449,78,0,,1
2543,1450,4,0,,1
2544,1451,40,0,Part 1,1
2545,1451,8,0,Part 2,2
2546,1452,42,0,,1
2547,1453,65,0,,1
2548,1453,69,0,,2
2549,1453,64,0,,3
2550,1453,20,0,,4
2551,1454,7,0,Part 1,1
2552,1454,4,0,Part 2,2
2553,1455,40,0,,1
2554,1456,30,0,,1
2555,1456,41,0,,2
2556,1456,42,0,,3
2557,1456,61,0,,4
2558,1456,43,0,,5
2559,1457,67,0,Part 1,1
2560,1457,61,0,Part 2,2
2561,1458,65,0,,1
2562,1459,8,0,,1
2563,1459,41,0,,2
2564,1459,42,0,,3
2565,1459,7,0,,4
2566,1459,64,0,,5
2567,1460,78,0,,1
2568,1461,32,0,,1
2569,1462,3,0,,1
2570,1462,69,0,,2
2571,1462,90,0,,3
2572,1462,64,0,,4
2573,1462,43,0,,5
2574,1463,30,0,,1
2575,1463,41,0,,2
2576,1463,90,0,,3
2577,1463,42,0,,4
2578,1463,64,0,,5
2579,1463,43,0,,6
2580,1464,40,0,,1
2581,1464,43,0,,2
2582,1464,16,0,,3
2583,1465,78,0,Part 1,1
2584,1465,40,0,Part 2,2
2585,1466,40,0,,1
2586,1467,67,0,Part 1,1
2587,1467,32,0,Part 2,2
2588,1467,3,0,Part 3,3
2589,1468,61,0,Part 1,1
2590,1468,4,0,Part 2,2
2591,1469,30,0,Part 1,1
2592,1469,65,0,Part 2,2
2593,1470,8,0,,1
2594,1470,69,0,Tsure [assistant player],2
2595,1471,30,0,,1
2596,1471,41,0,,2
2597,1471,42,0,,3
2598,1471,64,0,,4
2599,1471,43,0,,5
2600,1472,32,0,,1
2601,1472,61,0,Tsure [assistant player],2
2602,1473,43,0,,1
2603,1473,40,0,,2
2604,1474,78,0,,1
2605,1474,40,0,,2
2606,1475,78,0,,1
2607,1475,40,0,,2
2608,1476,67,0,,1
2609,1476,30,0,,2
2610,1476,90,0,,3
2611,1476,61,0,,4
2612,1477,78,0,,1
2613,1478,3,0,,1
2614,1478,4,0,,2
2615,1479,65,0,,1
2616,1480,8,0,,1
2617,1480,69,0,Tsure [assistant player],2
2618,1481,41,0,,1
2619,1481,42,0,,2
2620,1481,7,0,,3
2621,1481,64,0,,4
2622,1481,147,0,,5
2623,1482,61,0,,1
2624,1483,4,0,Part 1,1
2625,1483,69,0,Part 2,2
2626,1484,43,0,Part 1,1
2627,1484,32,0,Part 2,2
2628,1484,30,0,Part 3,3
2629,1485,78,0,,1
2630,1485,90,0,,2
2631,1485,7,0,,3
2632,1486,64,0,Part 1,1
2633,1486,61,0,Part 2,2
2634,1487,90,0,Part 1,1
2635,1487,65,0,Part 2,2
2636,1488,69,0,,1
2637,1488,61,0,,2
2638,1488,64,0,,3
2639,1489,7,0,Part 1,1
2640,1489,4,0,Part 2,2
2641,1490,3,0,,1
2642,1491,40,0,Part 1,1
2643,1491,41,0,Part 2,2
2644,1492,78,0,Part 1,1
2645,1492,67,0,Part 2,2
2646,1493,8,0,[Kiri],1
2647,1494,69,0,,1
2648,1495,78,0,,1
2649,1495,41,0,,2
2650,1495,90,0,,3
2651,1495,7,0,,4
2652,1496,61,0,,1
2653,1497,78,0,Part 1,1
2654,1497,40,0,Part 2,2
2655,1498,67,0,Part 1,1
2656,1498,32,0,Part 2,2
2657,1499,65,0,,1
2658,1499,69,0,,2
2659,1499,42,0,,3
2660,1499,105,0,,4
2661,1499,43,0,,5
2662,1499,147,0,,6
2663,1500,30,0,,1
2664,1501,41,0,Part 1,1
2665,1501,90,0,Part 2,2
2666,1501,3,4,Part 3,3
2667,1502,7,0,Part 1,1
2668,1502,8,0,Part 2,2
2669,1503,8,0,,1
2670,1504,69,0,,1
2671,1505,64,0,Part 1,1
2672,1505,65,0,Part 2,2
2673,1506,78,0,,1
2674,1507,61,0,Part 1,1
2675,1507,40,0,Part 2,2
2676,1508,30,0,,1
2677,1509,7,0,Kuchi [Part 1],1
2678,1509,8,0,Oku [Part 2],2
2679,1509,43,0,Ato [Part 3],3
2680,1510,30,0,,1
2681,1511,78,0,,1
2682,1511,43,0,Tsure [assistant player],2
2683,1511,147,0,Tsure [assistant player],3
2684,1512,42,0,Part 1,1
2685,1512,4,0,Part 2,2
2686,1513,3,0,Part 1,1
2687,1513,32,0,Part 2,2
2688,1514,67,0,,1
2689,1515,4,0,,1
2690,1516,78,0,,1
2691,1516,90,0,,2
2692,1516,42,0,,3
2693,1516,147,0,,4
2694,1517,40,0,,1
2695,1517,61,0,,2
2696,1517,7,0,Tsure [Assistant Player],3
2697,1518,40,0,,1
2698,1518,61,0,,2
2699,1518,7,0,Tsure [assistant player],3
2700,1519,69,0,,1
2701,1519,41,0,,2
2702,1519,42,0,,3
2703,1519,43,0,,4
2704,1519,147,0,,5
2705,1520,30,0,,1
2706,1520,7,0,,2
2707,1520,64,0,,3
2708,1521,69,0,,1
2709,1522,65,0,,1
2710,1523,78,0,,1
2711,1523,90,0,Tsure [assistant player],2
2712,1524,3,0,,1
2713,1525,8,0,Naka [Part 1],1
2714,1525,32,0,Ato [Part 2],2
2715,1526,30,0,,1
2716,1526,61,0,,2
2717,1526,64,0,,3
2718,1526,43,0,,4
2719,1527,41,0,,1
2720,1527,42,0,,2
2721,1527,43,0,,3
2722,1527,147,0,,4
2723,1528,64,0,,1
2724,1529,69,0,,1
2725,1530,4,0,,1
2726,1531,7,0,,1
2727,1532,78,0,Part 1,1
2728,1532,30,0,Part 2,2
2729,1533,40,65,,1
2730,1533,61,90,Tsure [assistant player],2
2731,1534,40,0,,1
2732,1534,61,0,Tsure [assistant player],2
2733,1535,67,0,,1
2734,1535,41,0,,2
2735,1535,61,0,,3
2736,1535,7,0,,4
2737,1536,78,0,,1
2738,1537,40,0,[Kiri],1
2739,1538,32,0,[Kiri],1
2740,1539,30,0,,1
2741,1539,90,0,,2
2742,1539,42,0,,3
2743,1539,64,0,,4
2744,1539,43,0,,5
2745,1539,147,0,,6
2746,1540,3,0,Part 1,1
2747,1540,42,0,Part 1: Tsure [assistant player],2
2748,1540,8,0,Part 2,3
2749,1540,7,0,Part 2: Tsure [assistant player],4
2750,1541,61,0,Part 1,1
2751,1541,4,0,Part 2,2
2752,1542,65,0,,1
2753,1543,69,0,,1
2754,1543,64,0,Tsure [assistant player],2
2755,1544,61,0,,1
2756,1545,32,0,,1
2757,1546,78,0,,1
2758,1546,41,0,Tsure [assistant player],2
2759,1546,43,0,Tsure [assistant player],3
2760,1547,30,0,,1
2761,1547,7,0,,2
2762,1547,64,0,,3
2763,1548,69,0,,1
2764,1549,65,0,,1
2765,1550,8,0,,1
2766,1550,69,0,,2
2767,1550,90,0,,3
2768,1550,61,0,,4
2769,1550,88,0,,5
2770,1551,3,0,,1
2771,1551,42,0,Tsure [assistant player],2
2772,1552,67,0,,1
2773,1553,4,0,[Kiri],1
2774,1554,40,0,[Kiri],1
2775,1555,40,0,,1
2776,1556,41,0,,1
2777,1557,64,0,,1
2778,1558,90,0,,1
2779,1559,43,0,,1
2780,1560,61,7,,1
2781,1560,147,0,Tsure [assistant player],2
2782,1561,78,69,,1
2783,1562,30,0,,1
2784,1563,65,0,Part 1 (Imoyama),1
2785,1563,8,0,Part 2 (Imoyama),2
2786,1563,32,0,Part 1 (Seyama),3
2787,1563,40,0,Part 2 (Seyama),4
2788,1564,3,0,,1
2789,1565,32,0,,1
2790,1566,65,0,,1
2791,1566,78,0,,2
2792,1566,69,0,,3
2793,1566,42,0,,4
2794,1566,43,0,,5
2795,1567,88,0,Part 1,1
2796,1567,4,0,Part 2,2
2797,1568,61,0,,1
2798,1569,67,0,,1
2799,1570,90,0,Part 1,1
2800,1570,67,0,Part 2,2
2801,1571,41,0,Part 1,1
2802,1571,78,0,Part 2,2
2803,1572,42,0,Part 1,1
2804,1572,69,0,Part 2,2
2805,1572,32,0,Part 3,3
2806,1573,30,0,,1
2807,1574,8,0,[Kiri],1
2808,1574,7,0,Tsure [assistant player],2
2809,1575,65,0,,1
2810,1575,61,0,,2
2811,1575,64,0,,3
2812,1575,43,0,,4
2813,1575,147,0,,5
2814,1576,7,0,,1
2815,1577,64,0,Part 1,1
2816,1577,3,0,Part 2,2
2817,1577,4,0,Part 3,3
2818,1578,40,0,,1
2819,1579,61,0,,1
2820,1580,42,0,,1
2821,1581,90,0,Part 1,1
2822,1581,3,0,Part 2,2
2823,1581,4,0,Part 3,3
2824,1582,8,0,,1
2825,1583,67,0,,1
2826,1583,61,0,Tsure [assistant player],2
2827,1584,67,0,,1
2828,1585,30,0,Part 1,1
2829,1585,40,0,Part 2,2
2830,1586,32,0,[Kiri],1
2831,1587,78,0,,1
2832,1588,65,0,,1
2833,1588,69,0,,2
2834,1588,41,0,,3
2835,1588,7,0,,4
2836,1588,64,0,,5
2837,1588,43,0,,6
2838,1589,41,0,,1
2839,1590,30,0,,1
2840,1591,65,0,,1
2841,1592,40,0,,1
2842,1593,67,0,,1
2843,1593,7,0,Tsure [assistant player],2
2844,1593,43,0,Tsure [assistant player],3
2845,1594,3,0,,1
2846,1594,78,0,,2
2847,1594,61,0,,3
2848,1594,64,0,,4
2849,1594,147,0,,5
2850,1595,42,0,,1
2851,1596,8,0,Part 1,1
2852,1596,40,0,Part 2,2
2853,1597,4,0,[Kiri],1
2854,1598,32,0,,1
2855,1598,69,0,,2
2856,1598,90,0,,3
2857,1598,7,0,,4
2858,1598,43,0,,5
2859,1599,41,0,,1
2860,1600,90,0,Part 1,1
2861,1600,69,0,Part 2,2
2862,1601,64,0,,1
2863,1602,30,0,,1
2864,1603,78,0,Mae [Part 1] (Seyama),1
2865,1603,40,0,Ato [Part 2] (Seyama),2
2866,1603,69,0,Mae [Part 1] (Imoyama),3
2867,1603,8,0,Ato [Part 2] (Imoyama),4
2868,1604,147,0,,1
2869,1605,42,0,Part 1,1
2870,1605,61,0,Part 2,2
2871,1605,43,0,Part 2: Tsure [assistant player],3
2872,1605,78,0,Part 3,4
2873,1606,3,0,Part 1,1
2874,1606,32,0,Part 2,2
2875,1607,65,0,,1
2876,1607,30,0,,2
2877,1607,61,0,,3
2878,1607,64,0,,4
2879,1607,43,0,,5
2880,1607,147,0,,6
2881,1608,90,0,Part 1,1
2882,1608,4,0,Part 2,2
2883,1608,7,0,Part 3,3
2884,1608,67,0,Part 4,4
2885,1609,90,0,Part 1,1
2886,1609,4,0,Part 2,2
2887,1609,7,0,Part 3,3
2888,1609,67,0,Part 4,4
2889,1610,90,0,Part 1,1
2890,1610,4,0,Part 2,2
2891,1610,7,0,Part 3,3
2892,1610,67,0,Part 4,4
2893,1611,61,0,,1
2894,1612,40,0,[Kiri],1
2895,1613,78,0,,1
2896,1613,41,0,Tsure [assistant player],2
2897,1613,43,0,Tsure [assistant player],3
2898,1614,4,0,[Kiri],1
2899,1615,3,0,Part 1,1
2900,1615,8,0,Part 2,2
2901,1616,65,0,,1
2902,1617,30,0,,1
2903,1617,42,0,,2
2904,1617,61,0,,3
2905,1617,64,0,,4
2906,1617,147,0,,5
2907,1618,67,0,Part 1,1
2908,1618,7,0,Part 2,2
2909,1619,32,0,[Kiri],1
2910,1620,69,0,,1
2911,1620,90,0,,2
2912,1620,7,0,,3
2913,1620,64,0,,4
2914,1620,43,0,,5
2915,1620,147,0,,6
2916,1621,65,0,,1
2917,1621,30,0,,2
2918,1621,90,0,,3
2919,1621,7,0,,4
2920,1621,64,0,,5
2921,1621,147,0,,6
2922,1621,3,,,7
2923,1622,61,0,,1
2924,1623,4,0,Part 1,1
2925,1623,67,0,Part 2,2
2926,1624,8,0,,1
2927,1624,43,0,Tsure [assistant player],2
2928,1625,42,0,Part 1,1
2929,1625,61,0,Part 2,2
2930,1625,147,0,Tsure [assistant player],3
2931,1626,7,0,Part 1,1
2932,1626,32,0,Part 2,2
2933,1627,78,0,,1
2934,1627,61,0,,2
2935,1627,64,0,,3
2936,1627,69,0,,4
2937,1627,41,0,,5
2938,1627,43,0,,6
2939,1631,61,0,Part 1,1
2940,1631,65,0,Part 2,2
2941,1632,64,0,Part 1,1
2942,1632,8,0,Part 2,2
2943,1633,7,0,,1
2944,1634,69,0,Part 1,1
2945,1634,40,0,Part 2,2
2946,1634,43,0,Tsure [assistant player],3
2947,1635,4,0,[Kiri],1
2948,1636,30,0,,1
2949,1636,41,0,Tsure [assistant player],2
2950,1637,32,0,[Kiri],1
2951,1638,90,0,Part 1,1
2952,1638,67,0,Part 2,2
2953,1639,78,0,,1
2954,1640,69,0,,1
2955,1640,42,0,,2
2956,1640,64,0,,3
2957,1640,43,0,,4
2958,1640,147,0,,5
2959,1641,65,0,,1
2960,1641,64,0,Tsure [Assistant Player],2
2961,1642,65,0,,1
2962,1642,64,0,Tsure,2
2963,1643,4,0,,1
2964,1643,78,0,,2
2965,1643,41,0,,3
2966,1643,147,0,,4
2967,1644,64,0,,1
2968,1645,30,0,,1
2969,1646,78,0,[Kiri],1
2970,1647,147,0,,1
2971,1647,43,0,,2
2972,1647,64,0,,3
2973,1647,42,0,,4
2974,1647,90,0,,5
2975,1648,7,0,,1
2976,1649,41,0,Part 1,1
2977,1649,40,0,Part 2,2
2978,1650,64,0,Part 1,1
2979,1650,65,0,Part 2,2
2980,1651,8,0,[Kiri],1
2981,1652,61,0,Part 1,1
2982,1652,32,0,Part 2,2
2983,1653,69,0,Part 1,1
2984,1653,4,0,Part 2,2
2985,1653,90,0,Tsure [assistant player],3
2986,1654,30,0,,1
2987,1655,93,0,,1
2988,1656,78,0,,1
2989,1657,93,0,,1
2990,1658,42,41,,1
2991,1659,69,30,,1
2992,1660,90,7,,1
2993,1660,42,41,,2
2994,1660,88,88,,3
2995,1661,64,0,,1
2996,1661,78,0,,2
2997,1661,61,0,,3
2998,1661,64,0,,4
2999,1661,43,0,,5
3000,1662,64,0,,1
3001,1662,78,0,,2
3002,1662,61,0,,3
3003,1662,64,0,,4
3004,1662,43,0,,5
3005,1663,64,0,,1
3006,1663,78,0,,2
3007,1663,61,0,,3
3008,1663,64,0,,4
3009,1663,43,0,,5
3010,1664,41,0,Part 1,1
3011,1664,65,0,Part 2,2
3012,1665,61,0,Part 1,1
3013,1665,78,0,Part 2,2
3014,1665,32,0,Part 3,3
3015,1666,8,0,,1
3016,1666,69,0,,2
3017,1666,7,0,,3
3018,1666,64,0,,4
3019,1666,147,0,,5
3020,1667,42,0,Part 1,1
3021,1667,69,0,Part 2,2
3022,1668,90,0,Part 1,1
3023,1668,4,0,Part 2,2
3024,1669,40,0,,1
3025,1670,126,0,,1
3026,1670,30,0,,2
3027,1670,42,0,,3
3028,1670,64,0,,4
3029,1670,43,0,,5
3030,1670,88,0,,6
3031,1671,69,0,,1
3032,1672,61,0,,1
3033,1672,7,0,,2
3034,1672,43,0,,3
3035,1673,30,0,,1
3036,1673,41,0,Tsure [assistant player],2
3037,1674,65,0,,1
3038,1675,78,0,,1
3039,1675,7,0,,2
3040,1675,64,0,,3
3041,1675,147,0,,4
3042,1676,126,0,,1
3043,1677,126,0,,1
3044,1678,126,0,,1
3045,1679,61,0,,1
3046,1680,61,0,,1
3047,1681,40,0,,1
3048,1681,30,0,,2
3049,1681,41,0,,3
3050,1682,41,0,Part 1,1
3051,1682,61,0,Part 2,2
3052,1683,42,0,Part 1,1
3053,1683,78,0,Part 2,2
3054,1683,8,0,Part 3,3
3055,1684,90,0,Part 1,1
3056,1684,4,0,Part 2,2
3057,1685,30,0,,1
3058,1686,69,0,,1
3059,1687,40,0,Part 1,1
3060,1687,126,0,Part 2,2
